ID,LevelID,Index,MonsterTemplateID
3903,21041,14,102801
3904,21041,15,102801
3905,21041,16,102801
3906,21041,17,102801
3907,21041,18,102801
3908,21041,19,102821
3909,21041,20,102801
3910,21041,21,102801
3911,21041,22,102801
3912,21041,23,102801
3913,21041,24,102801
3914,21041,25,102801
3915,21041,26,102801
3916,21041,27,102811
3917,21041,28,102811
3918,21041,29,102811
3919,21041,30,102811
3920,21041,31,102811
3921,21041,32,102811
3922,21041,33,102801
3923,21041,34,102801
3924,21041,35,102801
3925,21041,36,102801
3926,21041,37,102801
3927,21041,38,102801
3928,21041,39,102821
3929,21041,40,102831
3930,21041,41,102814
3931,21041,42,102814
3932,21041,43,102814
3933,21041,44,102814
3934,21041,45,102801
3935,21041,46,102801
3936,21041,47,102801
3937,21041,48,100
3938,21042,49,202813
3939,21042,50,202801
3940,21042,51,202801
3941,21042,52,202801
3942,21042,53,202801
3943,21042,54,202801
3944,21042,55,202801
3945,21042,56,202811
3946,21042,57,202811
3947,21042,58,202811
3948,21042,59,202812
3949,21042,60,202812
3950,21042,61,202812
3951,21042,62,202801
3952,21042,63,202801
3953,21042,64,202801
3954,21042,65,202801
3955,21042,66,202801
3956,21042,67,202821
3957,21042,68,202801
3958,21042,69,202801
3959,21042,70,202801
3960,21042,71,202801
3961,21042,72,202801
3962,21042,73,202801
3963,21042,74,202801
3964,21042,75,202811
3965,21042,76,202811
3966,21042,77,202811
3967,21042,78,202811
3968,21042,79,202811
3969,21042,80,202811
3970,21042,81,202801
3971,21042,82,202801
3972,21042,83,202801
3973,21042,84,202801
3974,21042,85,202801
3975,21042,86,202801
3976,21042,87,202821
3977,21042,88,202831
3978,21042,89,202814
3979,21042,90,202814
3980,21042,91,202814
3981,21042,92,202814
3982,21042,93,202801
3983,21042,94,202801
3984,21042,95,202801
3985,21042,96,100
3986,21043,97,302813
3987,21043,98,302801
3988,21043,99,302801
3989,21043,100,302801
3990,21043,101,302801
3991,21043,102,302801
3992,21043,103,302801
3993,21043,104,302811
3994,21043,105,302811
3995,21043,106,302811
3996,21043,107,302812
3997,21043,108,302812
3998,21043,109,302812
3999,21043,110,302801
4000,21043,111,302801
4001,21043,112,302801
4002,21043,113,302801
4003,21043,114,302801
4004,21043,115,302821
4005,21043,116,302801
4006,21043,117,302801
4007,21043,118,302801
4008,21043,119,302801
4009,21043,120,302801
4010,21043,121,302801
4011,21043,122,302801
4012,21043,123,302811
4013,21043,124,302811
4014,21043,125,302811
4015,21043,126,302811
4016,21043,127,302811
4017,21043,128,302811
4018,21043,129,302801
4019,21043,130,302801
4020,21043,131,302801
4021,21043,132,302801
4022,21043,133,302801
4023,21043,134,302801
4024,21043,135,302821
4025,21043,136,302831
4026,21043,137,302814
4027,21043,138,302814
4028,21043,139,302814
4029,21043,140,302814
4030,21043,141,302801
4031,21043,142,302801
4032,21043,143,302801
4033,21043,144,100
4034,21051,1,102911
4035,21051,2,102911
4036,21051,3,102911
4037,21051,4,102911
4038,21051,5,102901
4039,21051,6,102901
4040,21051,7,102901
4041,21051,8,102901
4042,21051,9,102901
4043,21051,10,102901
4044,21051,11,102901
4045,21051,12,102901
4046,21051,13,102901
4047,21051,14,102901
4048,21051,15,102912
4049,21051,16,102912
4050,21051,17,102913
4051,21051,18,102921
4052,21051,19,102901
4053,21051,20,102901
4054,21051,21,102901
4055,21051,22,102901
4056,21051,23,102901
4057,21051,24,102901
4058,21051,25,102901
4059,21051,26,102901
4060,21051,27,102912
4061,21051,28,102912
4062,21051,29,102912
4063,21051,30,102912
4064,21051,31,102911
4065,21051,32,102911
4066,21051,33,102901
4067,21051,34,102901
4068,21051,35,102901
4069,21051,36,102901
4070,21051,37,102901
4071,21051,38,102901
4072,21051,39,102931
4073,21051,40,102902
4074,21051,41,102902
4075,21051,42,102902
4076,21051,43,102902
4077,21051,44,102902
4078,21051,45,102902
4079,21051,46,102902
4080,21051,47,102902
4081,21051,48,102903
4082,21051,49,102903
4083,21051,50,102903
4084,21052,1,202911
4085,21052,2,202911
4086,21052,3,202911
4087,21052,4,202911
4088,21052,5,202901
4089,21052,6,202901
4090,21052,7,202901
4091,21052,8,202901
4092,21052,9,202901
4093,21052,10,202901
4094,21052,11,202901
4095,21052,12,202901
4096,21052,13,202901
4097,21052,14,202901
4098,21052,15,202912
4099,21052,16,202912
4100,21052,17,202913
4101,21052,18,202921
4102,21052,19,202901
4103,21052,20,202901
4104,21052,21,202901
4105,21052,22,202901
4106,21052,23,202901
4107,21052,24,202901
4108,21052,25,202901
4109,21052,26,202901
4110,21052,27,202912
4111,21052,28,202912
4112,21052,29,202912
4113,21052,30,202912
4114,21052,31,202911
4115,21052,32,202911
4116,21052,33,202901
4117,21052,34,202901
4118,21052,35,202901
4119,21052,36,202901
4120,21052,37,202901
4121,21052,38,202901
4122,21052,39,202931
4123,21052,40,202902
4124,21052,41,202902
4125,21052,42,202902
4126,21052,43,202902
4127,21052,44,202902
4128,21052,45,202902
4129,21052,46,202902
4130,21052,47,202902
4131,21052,48,202903
4132,21052,49,202903
4133,21052,50,202903
4134,21053,1,302911
4135,21053,2,302911
4136,21053,3,302911
4137,21053,4,302911
4138,21053,5,302901
4139,21053,6,302901
4140,21053,7,302901
4141,21053,8,302901
4142,21053,9,302901
4143,21053,10,302901
4144,21053,11,302901
4145,21053,12,302901
4146,21053,13,302901
4147,21053,14,302901
4148,21053,15,302912
4149,21053,16,302912
4150,21053,17,302913
4151,21053,18,302921
4152,21053,19,302901
4153,21053,20,302901
4154,21053,21,302901
4155,21053,22,302901
4156,21053,23,302901
4157,21053,24,302901
4158,21053,25,302901
4159,21053,26,302901
4160,21053,27,302912
4161,21053,28,302912
4162,21053,29,302912
4163,21053,30,302912
4164,21053,31,302911
4165,21053,32,302911
4166,21053,33,302901
4167,21053,34,302901
4168,21053,35,302901
4169,21053,36,302901
4170,21053,37,302901
4171,21053,38,302901
4172,21053,39,302931
4173,21053,40,302902
4174,21053,41,302902
4175,21053,42,302902
4176,21053,43,302902
4177,21053,44,302902
4178,21053,45,302902
4179,21053,46,302902
4180,21053,47,302902
4181,21053,48,302903
4182,21053,49,302903
4183,21053,50,302903
4184,21061,1,103011
4185,21061,2,103011
4186,21061,3,103011
4187,21061,4,103011
4188,21061,5,103013
4189,21061,6,103013
4190,21061,7,103013
4191,21061,8,103013
4192,21061,9,103001
4193,21061,10,103012
4194,21061,11,103001
4195,21061,12,103001
4196,21061,13,103001
4197,21061,14,103001
4198,21061,15,103001
4199,21061,16,103001
4200,21061,17,103001
4201,21061,18,103001
4202,21061,19,103001
4203,21061,20,103001
4204,21061,21,103001
4205,21061,22,103001
4206,21061,23,103001
4207,21061,24,103001
4208,21061,25,103021
4209,21061,26,103001
4210,21061,27,103001
4211,21061,28,103001
4212,21061,29,103001
4213,21061,30,103001
4214,21061,31,103001
4215,21061,32,103001
4216,21061,33,103013
4217,21061,34,103013
4218,21061,35,103013
4219,21061,36,103013
4220,21061,37,103011
4221,21061,38,103011
4222,21061,39,103011
4223,21061,40,103011
4224,21061,41,103031
4225,21061,42,100
4226,21061,43,103002
4227,21061,44,103002
4228,21061,45,103002
4229,21061,46,103003
4230,21061,47,103003
4231,21061,48,103003
4232,21061,49,103003
4233,21061,50,103003
4234,21061,51,103003
4235,21061,52,103003
4236,21061,53,103003
4237,21061,54,103003
4238,21061,55,103003
4239,21062,56,203011
4240,21062,57,203011
4241,21062,58,203011
4242,21062,59,203011
4243,21062,60,203013
4244,21062,61,203013
4245,21062,62,203013
4246,21062,63,203013
4247,21062,64,203012
4248,21062,65,203001
4249,21062,66,203001
4250,21062,67,203001
4251,21062,68,203001
4252,21062,69,203001
4253,21062,70,203001
4254,21062,71,203001
4255,21062,72,203001
4256,21062,73,203001
4257,21062,74,203001
4258,21062,75,203001
4259,21062,76,203001
4260,21062,77,203001
4261,21062,78,203001
4262,21062,79,203001
4263,21062,80,203021
4264,21062,81,203001
4265,21062,82,203001
4266,21062,83,203001
4267,21062,84,203001
4268,21062,85,203001
4269,21062,86,203001
4270,21062,87,203001
4271,21062,88,203013
4272,21062,89,203013
4273,21062,90,203013
4274,21062,91,203013
4275,21062,92,203011
4276,21062,93,203011
4277,21062,94,203011
4278,21062,95,203011
4279,21062,96,203031
4280,21062,97,100
4281,21062,98,203002
4282,21062,99,203002
4283,21062,100,203002
4284,21062,101,203003
4285,21062,102,203003
4286,21062,103,203003
4287,21062,104,203003
4288,21062,105,203003
4289,21062,106,203003
4290,21062,107,203003
4291,21062,108,203003
4292,21062,109,203003
4293,21062,110,203003
4294,21063,111,303011
4295,21063,112,303011
4296,21063,113,303011
4297,21063,114,303011
4298,21063,115,303013
4299,21063,116,303013
4300,21063,117,303013
4301,21063,118,303013
4302,21063,119,303012
4303,21063,120,303001
4304,21063,121,303001
4305,21063,122,303001
4306,21063,123,303001
4307,21063,124,303001
4308,21063,125,303001
4309,21063,126,303001
4310,21063,127,303001
4311,21063,128,303001
4312,21063,129,303001
4313,21063,130,303001
4314,21063,131,303001
4315,21063,132,303001
4316,21063,133,303001
4317,21063,134,303001
4318,21063,135,303021
4319,21063,136,303001
4320,21063,137,303001
4321,21063,138,303001
4322,21063,139,303001
4323,21063,140,303001
4324,21063,141,303001
4325,21063,142,303001
4326,21063,143,303013
4327,21063,144,303013
4328,21063,145,303013
4329,21063,146,303013
4330,21063,147,303011
4331,21063,148,303011
4332,21063,149,303011
4333,21063,150,303011
4334,21063,151,303031
4335,21063,152,100
4336,21063,153,303002
4337,21063,154,303002
4338,21063,155,303002
4339,21063,156,303003
4340,21063,157,303003
4341,21063,158,303003
4342,21063,159,303003
4343,21063,160,303003
4344,21063,161,303003
4345,21063,162,303003
4346,21063,163,303003
4347,21063,164,303003
4348,21063,165,303003
4349,22011,1,103111
4350,22011,2,103111
4351,22011,3,103101
4352,22011,4,103101
4353,22011,5,103101
4354,22011,6,103101
4355,22011,7,103101
4356,22011,8,103101
4357,22011,9,103101
4358,22011,10,103112
4359,22011,11,103112
4360,22011,12,103112
4361,22011,13,103112
4362,22011,14,103112
4363,22011,15,103112
4364,22011,16,103111
4365,22011,17,103101
4366,22011,18,103101
4367,22011,19,103101
4368,22011,20,103101
4369,22011,21,103101
4370,22011,22,103101
4371,22011,23,103111
4372,22011,24,103112
4373,22011,25,103112
4374,22011,26,103112
4375,22011,27,103111
4376,22011,28,103101
4377,22011,29,103101
4378,22011,30,103101
4379,22011,31,103101
4380,22011,32,103101
4381,22011,33,103101
4382,22011,34,103112
4383,22011,35,103112
4384,22011,36,103112
4385,22011,37,103112
4386,22011,38,103112
4387,22011,39,103111
4388,22011,40,103111
4389,22011,41,103101
4390,22011,42,103101
4391,22011,43,103101
4392,22011,44,103101
4393,22011,45,103101
4394,22011,46,103101
4395,22011,47,103101
4396,22011,48,103102
4397,22011,49,103102
4398,22011,50,103102
4399,22011,51,103102
4400,22011,52,103102
4401,22011,53,103102
4402,22011,54,103131
4403,22011,55,103112
4404,22011,56,103112
4405,22011,57,100
4406,22012,1,203111
4407,22012,2,203111
4408,22012,3,203101
4409,22012,4,203101
4410,22012,5,203101
4411,22012,6,203101
4412,22012,7,203101
4413,22012,8,203101
4414,22012,9,203101
4415,22012,10,203112
4416,22012,11,203112
4417,22012,12,203112
4418,22012,13,203112
4419,22012,14,203112
4420,22012,15,203112
4421,22012,16,203111
4422,22012,17,203101
4423,22012,18,203101
4424,22012,19,203101
4425,22012,20,203101
4426,22012,21,203101
4427,22012,22,203101
4428,22012,23,203111
4429,22012,24,203112
4430,22012,25,203112
4431,22012,26,203112
4432,22012,27,203111
4433,22012,28,203101
4434,22012,29,203101
4435,22012,30,203101
4436,22012,31,203101
4437,22012,32,203101
4438,22012,33,203101
4439,22012,34,203112
4440,22012,35,203112
4441,22012,36,203112
4442,22012,37,203112
4443,22012,38,203112
4444,22012,39,203111
4445,22012,40,203111
4446,22012,41,203101
4447,22012,42,203101
4448,22012,43,203101
4449,22012,44,203101
4450,22012,45,203101
4451,22012,46,203101
4452,22012,47,203101
4453,22012,48,203102
4454,22012,49,203102
4455,22012,50,203102
4456,22012,51,203102
4457,22012,52,203102
4458,22012,53,203102
4459,22012,54,203131
4460,22012,55,203112
4461,22012,56,203112
4462,22012,57,100
4463,22013,1,303111
4464,22013,2,303111
4465,22013,3,303101
4466,22013,4,303101
4467,22013,5,303101
4468,22013,6,303101
4469,22013,7,303101
4470,22013,8,303101
4471,22013,9,303101
4472,22013,10,303112
4473,22013,11,303112
4474,22013,12,303112
4475,22013,13,303112
4476,22013,14,303112
4477,22013,15,303112
4478,22013,16,303111
4479,22013,17,303101
4480,22013,18,303101
4481,22013,19,303101
4482,22013,20,303101
4483,22013,21,303101
4484,22013,22,303101
4485,22013,23,303111
4486,22013,24,303112
4487,22013,25,303112
4488,22013,26,303112
4489,22013,27,303111
4490,22013,28,303101
4491,22013,29,303101
4492,22013,30,303101
4493,22013,31,303101
4494,22013,32,303101
4495,22013,33,303101
4496,22013,34,303112
4497,22013,35,303112
4498,22013,36,303112
4499,22013,37,303112
4500,22013,38,303112
4501,22013,39,303111
4502,22013,40,303111
4503,22013,41,303101
4504,22013,42,303101
4505,22013,43,303101
4506,22013,44,303101
4507,22013,45,303101
4508,22013,46,303101
4509,22013,47,303101
4510,22013,48,303102
4511,22013,49,303102
4512,22013,50,303102
4513,22013,51,303102
4514,22013,52,303102
4515,22013,53,303102
4516,22013,54,303131
4517,22013,55,303112
4518,22013,56,303112
4519,22013,57,100
4520,22021,1,103221
4521,22021,2,103201
4522,22021,3,103201
4523,22021,4,103201
4524,22021,5,103201
4525,22021,6,103201
4526,22021,7,103201
4527,22021,8,103201
4528,22021,9,103201
4529,22021,10,103201
4530,22021,11,103201
4531,22021,12,103201
4532,22021,13,103201
4533,22021,14,103201
4534,22021,15,103201
4535,22021,16,103201
4536,22021,17,103211
4537,22021,18,103211
4538,22021,19,103212
4539,22021,20,103212
4540,22021,21,103212
4541,22021,22,103211
4542,22021,23,103211
4543,22021,24,103211
4544,22021,25,103211
4545,22021,26,101
4546,22021,27,101
4547,22021,28,101
4548,22021,29,101
4549,22021,30,101
4550,22021,31,101
4551,22021,32,101
4552,22021,33,101
4553,22021,34,101
4554,22021,35,101
4555,22021,36,101
4556,22021,37,103201
4557,22021,38,103201
4558,22021,39,103201
4559,22021,40,103201
4560,22021,41,103201
4561,22021,42,103201
4562,22021,43,103201
4563,22021,44,103201
4564,22021,45,103221
4565,22021,46,103221
4566,22021,47,103221
4567,22021,48,103201
4568,22021,49,103201
4569,22021,50,103201
4570,22021,51,103201
4571,22021,52,103201
4572,22021,53,103201
4573,22021,54,103201
4574,22021,55,103212
4575,22021,56,103212
4576,22021,57,103212
4577,22021,58,103212
4578,22021,59,103231
4579,22021,60,103213
4580,22021,61,103213
4581,22021,62,103213
4582,22021,63,103213
4583,22021,64,103213
4584,22021,65,103213
4585,22021,66,103213
4586,22021,67,103213
4587,22021,68,100
4588,22022,69,203221
4589,22022,70,203201
4590,22022,71,203201
4591,22022,72,203201
4592,22022,73,203201
4593,22022,74,203201
4594,22022,75,203201
4595,22022,76,203201
4596,22022,77,203201
4597,22022,78,203201
4598,22022,79,203201
4599,22022,80,203201
4600,22022,81,203201
4601,22022,82,203201
4602,22022,83,203201
4603,22022,84,203201
4604,22022,85,203211
4605,22022,86,203211
4606,22022,87,203212
4607,22022,88,203212
4608,22022,89,203212
4609,22022,90,203211
4610,22022,91,203211
4611,22022,92,203211
4612,22022,93,203211
4613,22022,94,203201
4614,22022,95,203201
4615,22022,96,203201
4616,22022,97,203201
4617,22022,98,203201
4618,22022,99,203201
4619,22022,100,203201
4620,22022,101,203201
4621,22022,102,203201
4622,22022,103,203201
4623,22022,104,203201
4624,22022,105,203201
4625,22022,106,203201
4626,22022,107,203201
4627,22022,108,203201
4628,22022,109,203201
4629,22022,110,203201
4630,22022,111,203201
4631,22022,112,203201
4632,22022,113,203221
4633,22022,114,203221
4634,22022,115,203221
4635,22022,116,203201
4636,22022,117,203201
4637,22022,118,203201
4638,22022,119,203201
4639,22022,120,203201
4640,22022,121,203201
4641,22022,122,203201
4642,22022,123,203212
4643,22022,124,203212
4644,22022,125,203212
4645,22022,126,203212
4646,22022,127,203231
4647,22022,128,203213
4648,22022,129,203213
4649,22022,130,203213
4650,22022,131,203213
4651,22022,132,203213
4652,22022,133,203213
4653,22022,134,203213
4654,22022,135,203213
4655,22022,136,100
4656,22023,137,303221
4657,22023,138,303201
4658,22023,139,303201
4659,22023,140,303201
4660,22023,141,303201
4661,22023,142,303201
4662,22023,143,303201
4663,22023,144,303201
4664,22023,145,303201
4665,22023,146,303201
4666,22023,147,303201
4667,22023,148,303201
4668,22023,149,303201
4669,22023,150,303201
4670,22023,151,303201
4671,22023,152,303201
4672,22023,153,303211
4673,22023,154,303211
4674,22023,155,303212
4675,22023,156,303212
4676,22023,157,303212
4677,22023,158,303211
4678,22023,159,303211
4679,22023,160,303211
4680,22023,161,303211
4681,22023,162,303201
4682,22023,163,303201
4683,22023,164,303201
4684,22023,165,303201
4685,22023,166,303201
4686,22023,167,303201
4687,22023,168,303201
4688,22023,169,303201
4689,22023,170,303201
4690,22023,171,303201
4691,22023,172,303201
4692,22023,173,303201
4693,22023,174,303201
4694,22023,175,303201
4695,22023,176,303201
4696,22023,177,303201
4697,22023,178,303201
4698,22023,179,303201
4699,22023,180,303201
4700,22023,181,303221
4701,22023,182,303221
4702,22023,183,303221
4703,22023,184,303201
4704,22023,185,303201
4705,22023,186,303201
4706,22023,187,303201
4707,22023,188,303201
4708,22023,189,303201
4709,22023,190,303201
4710,22023,191,303212
4711,22023,192,303212
4712,22023,193,303212
4713,22023,194,303212
4714,22023,195,303231
4715,22023,196,303213
4716,22023,197,303213
4717,22023,198,303213
4718,22023,199,303213
4719,22023,200,303213
4720,22023,201,303213
4721,22023,202,303213
4722,22023,203,303213
4723,22023,204,100
4724,22031,1,103311
4725,22031,2,103311
4726,22031,3,103311
4727,22031,4,103311
4728,22031,5,103311
4729,22031,6,103301
4730,22031,7,103301
4731,22031,8,103301
4732,22031,9,103301
4733,22031,10,103301
4734,22031,11,103301
4735,22031,12,103314
4736,22031,13,103314
4737,22031,14,103314
4738,22031,15,103312
4739,22031,16,103301
4740,22031,17,103301
4741,22031,18,103301
4742,22031,19,103301
4743,22031,20,103301
4744,22031,1,103313
4745,22031,1,103313
4746,22031,1,103313
4747,22031,1,103313
4748,22031,-1,103322
4749,22031,-1,103322
4750,22031,21,103301
4751,22031,22,103301
4752,22031,23,103301
4753,22031,24,103301
4754,22031,25,103301
4755,22031,26,103301
4756,22031,27,103301
4757,22031,28,103301
4758,22031,29,103314
4759,22031,30,103314
4760,22031,31,103314
4761,22031,32,103314
4762,22031,33,103311
4763,22031,34,103311
4764,22031,35,103311
4765,22031,1,103313
4766,22031,1,103313
4767,22031,36,103302
4768,22031,37,103302
4769,22031,38,103302
4770,22031,39,103302
4771,22031,40,103302
4772,22031,41,103302
4773,22031,42,103302
4774,22031,43,103302
4775,22031,44,103302
4776,22031,45,103302
4777,22031,46,103303
4778,22031,47,103303
4779,22031,48,103303
4780,22031,49,103331
4781,22031,50,100
4782,22032,1,203311
4783,22032,2,203311
4784,22032,3,203311
4785,22032,4,203311
4786,22032,5,203311
4787,22032,6,203301
4788,22032,7,203301
4789,22032,8,203301
4790,22032,9,203301
4791,22032,10,203301
4792,22032,11,203301
4793,22032,12,203314
4794,22032,13,203314
4795,22032,14,203314
4796,22032,15,203312
4797,22032,16,203301
4798,22032,17,203301
4799,22032,18,203301
4800,22032,19,203301
4801,22032,20,203301
4802,22032,1,203313
4803,22032,1,203313
4804,22032,1,203313
4805,22032,1,203313
4806,22032,-1,203322
4807,22032,-1,203322
4808,22032,21,203301
4809,22032,22,203301
4810,22032,23,203301
4811,22032,24,203301
4812,22032,25,203301
4813,22032,26,203301
4814,22032,27,203301
4815,22032,28,203301
4816,22032,29,203314
4817,22032,30,203314
4818,22032,31,203314
4819,22032,32,203314
4820,22032,33,203311
4821,22032,34,203311
4822,22032,35,203311
4823,22032,1,203313
4824,22032,1,203313
4825,22032,36,203302
4826,22032,37,203302
4827,22032,38,203302
4828,22032,39,203302
4829,22032,40,203302
4830,22032,41,203302
4831,22032,42,203302
4832,22032,43,203302
4833,22032,44,203302
4834,22032,45,203302
4835,22032,46,203303
4836,22032,47,203303
4837,22032,48,203303
4838,22032,49,203331
4839,22032,50,100
4840,22033,1,303311
4841,22033,2,303311
4842,22033,3,303311
4843,22033,4,303311
4844,22033,5,303311
4845,22033,6,303301
4846,22033,7,303301
4847,22033,8,303301
4848,22033,9,303301
4849,22033,10,303301
4850,22033,11,303301
4851,22033,12,303314
4852,22033,13,303314
4853,22033,14,303314
4854,22033,15,303312
4855,22033,16,303301
4856,22033,17,303301
4857,22033,18,303301
4858,22033,19,303301
4859,22033,20,303301
4860,22033,1,303313
4861,22033,1,303313
4862,22033,1,303313
4863,22033,1,303313
4864,22033,-1,303322
4865,22033,-1,303322
4866,22033,21,303301
4867,22033,22,303301
4868,22033,23,303301
4869,22033,24,303301
4870,22033,25,303301
4871,22033,26,303301
4872,22033,27,303301
4873,22033,28,303301
4874,22033,29,303314
4875,22033,30,303314
4876,22033,31,303314
4877,22033,32,303314
4878,22033,33,303311
4879,22033,34,303311
4880,22033,35,303311
4881,22033,1,303313
4882,22033,1,303313
4883,22033,36,303302
4884,22033,37,303302
4885,22033,38,303302
4886,22033,39,303302
4887,22033,40,303302
4888,22033,41,303302
4889,22033,42,303302
4890,22033,43,303302
4891,22033,44,303302
4892,22033,45,303302
4893,22033,46,303303
4894,22033,47,303303
4895,22033,48,303303
4896,22033,49,303331
4897,22033,50,100
4898,22041,1,103411
4899,22041,2,103401
4900,22041,3,103401
4901,22041,4,103401
4902,22041,5,103401
4903,22041,6,103401
4904,22041,7,103401
4905,22041,8,103412
4906,22041,9,103412
4907,22041,10,103412
4908,22041,11,103401
4909,22041,12,103401
4910,22041,13,103401
4911,22041,14,103401
4912,22041,15,103401
4913,22041,-1,103422
4914,22041,-1,103422
4915,22041,1,103413
4916,22041,1,103413
4917,22041,1,103413
4918,22041,16,103401
4919,22041,17,103401
4920,22041,18,103401
4921,22041,19,103401
4922,22041,20,103401
4923,22041,1,103413
4924,22041,1,103413
4925,22041,1,103413
4926,22041,1,103413
4927,22041,21,103412
4928,22041,22,103412
4929,22041,23,103412
4930,22041,24,103414
4931,22041,25,103414
4932,22041,26,103414
4933,22041,27,103414
4934,22041,28,103401
4935,22041,29,103401
4936,22041,30,103401
4937,22041,31,103401
4938,22041,32,103412
4939,22041,33,103412
4940,22041,34,103412
4941,22041,35,103401
4942,22041,36,103401
4943,22041,37,103401
4944,22041,38,103401
4945,22041,39,103401
4946,22041,40,103401
4947,22041,41,103401
4948,22041,42,103401
4949,22041,-1,103422
4950,22041,43,103412
4951,22041,44,103412
4952,22041,45,103412
4953,22041,46,103401
4954,22041,47,103401
4955,22041,48,103401
4956,22041,49,103401
4957,22041,50,103401
4958,22041,51,103401
4959,22041,52,103401
4960,22041,53,103401
4961,22041,54,103401
4962,22041,55,103401
4963,22041,56,103401
4964,22041,1,103413
4965,22041,1,103413
4966,22041,1,103413
4967,22041,57,103402
4968,22041,58,103402
4969,22041,59,103402
4970,22041,60,103402
4971,22041,61,103402
4972,22041,62,103402
4973,22041,63,103402
4974,22041,64,103402
4975,22041,65,103402
4976,22041,66,103402
4977,22041,67,103402
4978,22041,68,103402
4979,22041,69,103431
4980,22041,70,103403
4981,22041,71,103403
4982,22041,72,103403
4983,22041,73,100
4984,22042,74,203411
4985,22042,75,203401
4986,22042,76,203401
4987,22042,77,203401
4988,22042,78,203401
4989,22042,79,203401
4990,22042,80,203401
4991,22042,81,203412
4992,22042,82,203412
4993,22042,83,203412
4994,22042,84,203401
4995,22042,85,203401
4996,22042,86,203401
4997,22042,87,203401
4998,22042,88,203401
4999,22042,-1,203422
5000,22042,-1,203422
5001,22042,1,203413
5002,22042,1,203413
5003,22042,1,203413
5004,22042,89,203401
5005,22042,90,203401
5006,22042,91,203401
5007,22042,92,203401
5008,22042,93,203401
5009,22042,1,203413
5010,22042,1,203413
5011,22042,1,203413
5012,22042,1,203413
5013,22042,94,203412
5014,22042,95,203412
5015,22042,96,203412
5016,22042,97,203414
5017,22042,98,203414
5018,22042,99,203414
5019,22042,100,203414
5020,22042,101,203401
5021,22042,102,203401
5022,22042,103,203401
5023,22042,104,203401
5024,22042,105,203412
5025,22042,106,203412
5026,22042,107,203412
5027,22042,108,203401
5028,22042,109,203401
5029,22042,110,203401
5030,22042,111,203401
5031,22042,112,203401
5032,22042,113,203401
5033,22042,114,203401
5034,22042,115,203401
5035,22042,-1,203422
5036,22042,116,203412
5037,22042,117,203412
5038,22042,118,203412
5039,22042,119,203401
5040,22042,120,203401
5041,22042,121,203401
5042,22042,122,203401
5043,22042,123,203401
5044,22042,124,203401
5045,22042,125,203401
5046,22042,126,203401
5047,22042,127,203401
5048,22042,128,203401
5049,22042,129,203401
5050,22042,1,203413
5051,22042,1,203413
5052,22042,1,203413
5053,22042,130,203402
5054,22042,131,203402
5055,22042,132,203402
5056,22042,133,203402
5057,22042,134,203402
5058,22042,135,203402
5059,22042,136,203402
5060,22042,137,203402
5061,22042,138,203402
5062,22042,139,203402
5063,22042,140,203402
5064,22042,141,203402
5065,22042,142,203431
5066,22042,143,203403
5067,22042,144,203403
5068,22042,145,203403
5069,22042,146,100
5070,22043,147,303411
5071,22043,148,303401
5072,22043,149,303401
5073,22043,150,303401
5074,22043,151,303401
5075,22043,152,303401
5076,22043,153,303401
5077,22043,154,303412
5078,22043,155,303412
5079,22043,156,303412
5080,22043,157,303401
5081,22043,158,303401
5082,22043,159,303401
5083,22043,160,303401
5084,22043,161,303401
5085,22043,-1,303422
5086,22043,-1,303422
5087,22043,1,303413
5088,22043,1,303413
5089,22043,1,303413
5090,22043,162,303401
5091,22043,163,303401
5092,22043,164,303401
5093,22043,165,303401
5094,22043,166,303401
5095,22043,1,303413
5096,22043,1,303413
5097,22043,1,303413
5098,22043,1,303413
5099,22043,167,303412
5100,22043,168,303412
5101,22043,169,303412
5102,22043,170,303414
5103,22043,171,303414
5104,22043,172,303414
5105,22043,173,303414
5106,22043,174,303401
5107,22043,175,303401
5108,22043,176,303401
5109,22043,177,303401
5110,22043,178,303412
5111,22043,179,303412
5112,22043,180,303412
5113,22043,181,303401
5114,22043,182,303401
5115,22043,183,303401
5116,22043,184,303401
5117,22043,185,303401
5118,22043,186,303401
5119,22043,187,303401
5120,22043,188,303401
5121,22043,-1,303422
5122,22043,189,303412
5123,22043,190,303412
5124,22043,191,303412
5125,22043,192,303401
5126,22043,193,303401
5127,22043,194,303401
5128,22043,195,303401
5129,22043,196,303401
5130,22043,197,303401
5131,22043,198,303401
5132,22043,199,303401
5133,22043,200,303401
5134,22043,201,303401
5135,22043,202,303401
5136,22043,1,303413
5137,22043,1,303413
5138,22043,1,303413
5139,22043,203,303402
5140,22043,204,303402
5141,22043,205,303402
5142,22043,206,303402
5143,22043,207,303402
5144,22043,208,303402
5145,22043,209,303402
5146,22043,210,303402
5147,22043,211,303402
5148,22043,212,303402
5149,22043,213,303402
5150,22043,214,303402
5151,22043,215,303431
5152,22043,216,303403
5153,22043,217,303403
5154,22043,218,303403
5155,22043,219,100
5156,22051,1,103511
5157,22051,2,103511
5158,22051,3,103401
5159,22051,4,103401
5160,22051,5,103401
5161,22051,6,103401
5162,22051,7,103401
5163,22051,8,103401
5164,22051,9,103512
5165,22051,10,103512
5166,22051,11,103512
5167,22051,12,103512
5168,22051,13,103401
5169,22051,14,103401
5170,22051,15,103401
5171,22051,16,103401
5172,22051,17,103401
5173,22051,18,103401
5174,22051,19,103511
